"","haul_join","fish_length","frequency","sex","survey","haul_num","cruise_join","catch_join","vessel","cruise","haul","start_lat","start_lon","end_lat","end_lon","stratum","stratum_area","stratum_min_depth","stratum_max_depth","stratum_descr","stratum_area_name","stratum_type","domain","density","gear_perf","satisf_gear_perf","gear_perf_note","gear_depth","bottom_depth","surface_temp","gear_temp","distance_fished","net_width","species_code","common_name","scient_name","weight","num_of_fish","effort_km2","weight_cpue","num_cpue","download_date"
"4745",-19850,600,1,"Male","NBS",2019,-729,-571734,162,201902,45,63.32958,-172.62054,63.33668,-172.67475,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",61,63,10.7,0.4,2.836,17.73,21720,"Pacific cod","Gadus macrocephalus",71,33,0.05028228,1412.028253,656.294822,"4-Oct-19"
"4746",-19850,670,1,"Female","NBS",2019,-729,-571734,162,201902,45,63.32958,-172.62054,63.33668,-172.67475,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",61,63,10.7,0.4,2.836,17.73,21720,"Pacific cod","Gadus macrocephalus",71,33,0.05028228,1412.028253,656.294822,"4-Oct-19"
"4747",-7173,820,1,"Male","NBS",2010,-661,-194043,89,201002,2,60.98295,-168.73173,61.0078,-168.73828,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",34,37,8.5,0.8,2.79,14.76,21720,"Pacific cod","Gadus macrocephalus",25.91,9,0.0411804,629.1828151,218.5505726,"4-Oct-19"
"4748",-7208,210,1,"Female","NBS",2010,-661,-195199,89,201002,37,62.65313,-171.08255,62.67937,-171.08763,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",44,45,8.8,-0.9,2.938,17.639,21720,"Pacific cod","Gadus macrocephalus",0.08,1,0.051823382,1.543704732,19.29630914,"4-Oct-19"
"4749",-7211,290,1,"Male","NBS",2010,-661,-195297,89,201002,40,62.01268,-170.25692,61.98658,-170.25628,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",45,47,9.5,-1,2.905,17.423,21720,"Pacific cod","Gadus macrocephalus",0.244,1,0.050613815,4.82081819,19.7574516,"4-Oct-19"
"4750",-7214,130,10,"Unknown","NBS",2010,-661,-195385,89,201002,43,61.35608,-166.90597,61.34502,-166.85513,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",18,20,8.9,9.2,2.992,15.295,21720,"Pacific cod","Gadus macrocephalus",4.182,20,0.04576264,91.38458795,437.0377233,"4-Oct-19"
"4751",-7073,250,1,"Female","NBS",2010,-662,-186851,94,201002,1,60.68555,-167.99962,60.66215,-168.00675,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,5.8,"Y","Light footrope contact",25,28,4.8,4.7,2.632,16.803,21720,"Pacific cod","Gadus macrocephalus",7.248,6,0.044225496,163.8873649,135.6683484,"4-Oct-19"
"4752",-7073,300,1,"Male","NBS",2010,-662,-186851,94,201002,1,60.68555,-167.99962,60.66215,-168.00675,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,5.8,"Y","Light footrope contact",25,28,4.8,4.7,2.632,16.803,21720,"Pacific cod","Gadus macrocephalus",7.248,6,0.044225496,163.8873649,135.6683484,"4-Oct-19"
"4753",-7076,130,1,"Unknown","NBS",2010,-662,-186920,94,201002,4,61.01843,-168.03232,60.99422,-168.03847,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",26,29,5.8,5,2.712,16.382,21720,"Pacific cod","Gadus macrocephalus",33.72,11,0.044427984,758.9810962,247.5916981,"4-Oct-19"
"4754",-7076,300,1,"Female","NBS",2010,-662,-186920,94,201002,4,61.01843,-168.03232,60.99422,-168.03847,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",26,29,5.8,5,2.712,16.382,21720,"Pacific cod","Gadus macrocephalus",33.72,11,0.044427984,758.9810962,247.5916981,"4-Oct-19"
"4755",-7076,790,1,"Male","NBS",2010,-662,-186920,94,201002,4,61.01843,-168.03232,60.99422,-168.03847,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",26,29,5.8,5,2.712,16.382,21720,"Pacific cod","Gadus macrocephalus",33.72,11,0.044427984,758.9810962,247.5916981,"4-Oct-19"
"4756",-7076,920,1,"Female","NBS",2010,-662,-186920,94,201002,4,61.01843,-168.03232,60.99422,-168.03847,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",26,29,5.8,5,2.712,16.382,21720,"Pacific cod","Gadus macrocephalus",33.72,11,0.044427984,758.9810962,247.5916981,"4-Oct-19"
"4757",-7078,100,1,"Unknown","NBS",2010,-662,-186996,94,201002,6,61.31947,-167.37382,61.34437,-167.36585,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,6.3,"Y","Unspecified mechanical problems",22,25,7.3,5.2,2.802,15.196,21720,"Pacific cod","Gadus macrocephalus",7.55,4,0.042579192,177.3166574,93.94259994,"4-Oct-19"
"4758",-7079,600,1,"Female","NBS",2010,-662,-187013,94,201002,7,61.65333,-167.4031,61.67648,-167.38325,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",21,24,7.5,4.8,2.781,15.427,21720,"Pacific cod","Gadus macrocephalus",49.02,36,0.042902487,1142.591104,839.1121941,"4-Oct-19"
"4759",-7079,640,1,"Female","NBS",2010,-662,-187013,94,201002,7,61.65333,-167.4031,61.67648,-167.38325,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",21,24,7.5,4.8,2.781,15.427,21720,"Pacific cod","Gadus macrocephalus",49.02,36,0.042902487,1142.591104,839.1121941,"4-Oct-19"
"4760",-7080,290,1,"Female","NBS",2010,-662,-187078,94,201002,8,61.64993,-168.09252,61.67465,-168.09803,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",26,29,7.9,0.9,2.763,15.368,21720,"Pacific cod","Gadus macrocephalus",1.25,4,0.042461784,29.43823557,94.20235382,"4-Oct-19"
"4761",-7095,210,1,"Female","NBS",2010,-662,-187688,94,201002,23,63.98052,-169.77357,64.00153,-169.80693,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",31,34,6.2,2,2.853,15.765,21720,"Pacific cod","Gadus macrocephalus",0.102,1,0.044977545,2.267798298,22.23331665,"4-Oct-19"
"4762",-7096,440,1,"Male","NBS",2010,-662,-187748,94,201002,24,63.98347,-170.5616,64.0084,-170.55597,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",25,28,8.1,1.4,2.786,15.301,21720,"Pacific cod","Gadus macrocephalus",0.932,1,0.042628586,21.8632633,23.45843702,"4-Oct-19"
"4763",-7106,210,1,"Female","NBS",2010,-662,-188133,94,201002,34,63.978,-168.3002,64.00273,-168.30303,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,5.2,"Y","Net improperly configured, unspecified reason",33,35,7.4,4.2,2.752,15.386,21720,"Pacific cod","Gadus macrocephalus",18.1,8,0.042342272,427.4687953,188.9364841,"4-Oct-19"
"4764",-7108,910,1,"Female","NBS",2010,-662,-188233,94,201002,36,64.66873,-168.36397,64.64632,-168.33955,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,5.2,"Y","Net improperly configured, unspecified reason",36,38,6.6,2,2.752,15.514,21720,"Pacific cod","Gadus macrocephalus",21.78,3,0.042694528,510.1356314,70.2666159,"4-Oct-19"
"4765",-7109,780,1,"Male","NBS",2010,-662,-188293,94,201002,37,64.63747,-170.61765,64.6141,-170.59062,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,5.2,"Y","Net improperly configured, unspecified reason",45,47,2.2,2.3,2.904,16.292,21720,"Pacific cod","Gadus macrocephalus",41.44,9,0.047311968,875.8883165,190.2267097,"4-Oct-19"
"4766",-7110,700,1,"Female","NBS",2010,-662,-188331,94,201002,38,64.6786,-169.90315,64.65675,-169.87713,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,5.2,"Y","Net improperly configured, unspecified reason",44,46,9.1,1.8,2.73,16.178,21720,"Pacific cod","Gadus macrocephalus",88.12,15,0.04416594,1995.202638,339.6282294,"4-Oct-19"
"4767",-7110,760,1,"Female","NBS",2010,-662,-188331,94,201002,38,64.6786,-169.90315,64.65675,-169.87713,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,5.2,"Y","Net improperly configured, unspecified reason",44,46,9.1,1.8,2.73,16.178,21720,"Pacific cod","Gadus macrocephalus",88.12,15,0.04416594,1995.202638,339.6282294,"4-Oct-19"
"4768",-7110,810,1,"Female","NBS",2010,-662,-188331,94,201002,38,64.6786,-169.90315,64.65675,-169.87713,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,5.2,"Y","Net improperly configured, unspecified reason",44,46,9.1,1.8,2.73,16.178,21720,"Pacific cod","Gadus macrocephalus",88.12,15,0.04416594,1995.202638,339.6282294,"4-Oct-19"
"4769",-7110,860,1,"Female","NBS",2010,-662,-188331,94,201002,38,64.6786,-169.90315,64.65675,-169.87713,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,5.2,"Y","Net improperly configured, unspecified reason",44,46,9.1,1.8,2.73,16.178,21720,"Pacific cod","Gadus macrocephalus",88.12,15,0.04416594,1995.202638,339.6282294,"4-Oct-19"
"4770",-7111,820,1,"Female","NBS",2010,-662,-188380,94,201002,39,64.64222,-169.18483,64.66047,-169.14103,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,5.2,"Y","Net improperly configured, unspecified reason",40,42,5,1.9,2.921,16.584,21720,"Pacific cod","Gadus macrocephalus",63.54,10,0.048441864,1311.675372,206.4330142,"4-Oct-19"
"4771",-7112,780,2,"Female","NBS",2010,-662,-188453,94,201002,40,65.02415,-169.1029,65.00695,-169.14805,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,5.2,"Y","Net improperly configured, unspecified reason",46,48,3.2,2.3,2.866,16.717,21720,"Pacific cod","Gadus macrocephalus",122.14,19,0.047910922,2549.31433,396.5692833,"4-Oct-19"
"4772",-7112,790,1,"Female","NBS",2010,-662,-188453,94,201002,40,65.02415,-169.1029,65.00695,-169.14805,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,5.2,"Y","Net improperly configured, unspecified reason",46,48,3.2,2.3,2.866,16.717,21720,"Pacific cod","Gadus macrocephalus",122.14,19,0.047910922,2549.31433,396.5692833,"4-Oct-19"
"4773",-7112,830,1,"Female","NBS",2010,-662,-188453,94,201002,40,65.02415,-169.1029,65.00695,-169.14805,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,5.2,"Y","Net improperly configured, unspecified reason",46,48,3.2,2.3,2.866,16.717,21720,"Pacific cod","Gadus macrocephalus",122.14,19,0.047910922,2549.31433,396.5692833,"4-Oct-19"
"4774",-7115,800,1,"Male","NBS",2010,-662,-188528,94,201002,43,65.32702,-168.42677,65.3404,-168.42252,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,1.1,"Y","Minor hang(s)",50,53,8.9,2,1.501,17.56,21720,"Pacific cod","Gadus macrocephalus",21.45,4,0.02635756,813.8082584,151.7591158,"4-Oct-19"
"4775",-7115,820,1,"Male","NBS",2010,-662,-188528,94,201002,43,65.32702,-168.42677,65.3404,-168.42252,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,1.1,"Y","Minor hang(s)",50,53,8.9,2,1.501,17.56,21720,"Pacific cod","Gadus macrocephalus",21.45,4,0.02635756,813.8082584,151.7591158,"4-Oct-19"
"4776",-7118,820,1,"Female","NBS",2010,-662,-188695,94,201002,46,65.0101,-168.34465,64.98627,-168.34707,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",42,45,9.3,2.5,2.655,16.434,21720,"Pacific cod","Gadus macrocephalus",87.37,10,0.04363227,2002.417018,229.1881674,"4-Oct-19"
"4777",-7127,650,1,"Female","NBS",2010,-662,-189175,94,201002,55,63.00898,-166.7415,62.98713,-166.76893,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",26,28,10.7,4.2,2.803,16.013,21720,"Pacific cod","Gadus macrocephalus",15.55,4,0.044884439,346.4452346,89.11774524,"4-Oct-19"
"4778",-17068,300,1,"Female","NBS",2017,-717,-481454,94,201702,3,61.34819,-172.93787,61.33251,-172.93026,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",66,68,11.5,-1.4,1.79,17.711,21720,"Pacific cod","Gadus macrocephalus",1.69,4,0.03170269,53.30777925,126.1722586,"4-Oct-19"
"4779",-17071,470,1,"Female","NBS",2017,-717,-481557,94,201702,6,61.98302,-172.36485,62.00844,-172.3647,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",52,55,10.1,-1.2,2.825,15.73,21720,"Pacific cod","Gadus macrocephalus",7.46,7,0.04443725,167.8771751,157.5254994,"4-Oct-19"
"4780",-17071,340,1,"Female","NBS",2017,-717,-481557,94,201702,6,61.98302,-172.36485,62.00844,-172.3647,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",52,55,10.1,-1.2,2.825,15.73,21720,"Pacific cod","Gadus macrocephalus",7.46,7,0.04443725,167.8771751,157.5254994,"4-Oct-19"
"4781",-17072,530,1,"Male","NBS",2017,-717,-481592,94,201702,7,61.99969,-171.67626,61.99145,-171.62739,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",49,51,11.2,-1.1,2.727,15.731,21720,"Pacific cod","Gadus macrocephalus",49.1,19,0.042898437,1144.563845,442.9065796,"4-Oct-19"
"4782",-17072,640,1,"Female","NBS",2017,-717,-481592,94,201702,7,61.99969,-171.67626,61.99145,-171.62739,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",49,51,11.2,-1.1,2.727,15.731,21720,"Pacific cod","Gadus macrocephalus",49.1,19,0.042898437,1144.563845,442.9065796,"4-Oct-19"
"4783",-17074,660,1,"Female","NBS",2017,-717,-481666,94,201702,9,61.34348,-171.5155,61.31892,-171.5077,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",53,55,11.8,-1.1,2.761,16.389,21720,"Pacific cod","Gadus macrocephalus",9.717,9,0.045250029,214.7401939,198.8949002,"4-Oct-19"
"4784",-17076,560,2,"Female","NBS",2017,-717,-481749,94,201702,11,61.34774,-170.84622,61.32311,-170.84636,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",47,49,10.6,-0.7,2.737,16.283,21720,"Pacific cod","Gadus macrocephalus",30.93,17,0.044566571,694.0179445,381.4518285,"4-Oct-19"
"4785",-17077,500,1,"Female","NBS",2017,-717,-481770,94,201702,12,61.01563,-170.81642,60.99093,-170.81993,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",51,53,10.5,-0.6,2.751,16.375,21720,"Pacific cod","Gadus macrocephalus",1.72,2,0.045047625,38.18181314,44.39745714,"4-Oct-19"
"4786",-17078,670,1,"Male","NBS",2017,-717,-481827,94,201702,13,60.68269,-170.75829,60.65859,-170.75436,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",56,58,11.5,-0.7,2.687,16.281,21720,"Pacific cod","Gadus macrocephalus",12.18,12,0.043747047,278.4187925,274.304229,"4-Oct-19"
"4787",-17079,250,1,"Male","NBS",2017,-717,-481843,94,201702,14,60.65761,-169.3748,60.68347,-169.37562,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",41,43,10.5,4.8,2.874,15.186,21720,"Pacific cod","Gadus macrocephalus",18.57,16,0.043644564,425.4825412,366.5977738,"4-Oct-19"
"4788",-17079,490,1,"Female","NBS",2017,-717,-481843,94,201702,14,60.65761,-169.3748,60.68347,-169.37562,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",41,43,10.5,4.8,2.874,15.186,21720,"Pacific cod","Gadus macrocephalus",18.57,16,0.043644564,425.4825412,366.5977738,"4-Oct-19"
"4789",-17079,590,1,"Female","NBS",2017,-717,-481843,94,201702,14,60.65761,-169.3748,60.68347,-169.37562,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",41,43,10.5,4.8,2.874,15.186,21720,"Pacific cod","Gadus macrocephalus",18.57,16,0.043644564,425.4825412,366.5977738,"4-Oct-19"
"4790",-17080,270,1,"Male","NBS",2017,-717,-481881,94,201702,15,60.98503,-169.43187,61.00967,-169.43661,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",39,41,10.9,6,2.75,15.293,21720,"Pacific cod","Gadus macrocephalus",48.93,45,0.04205575,1163.455651,1070.008263,"4-Oct-19"
"4791",-17080,480,2,"Male","NBS",2017,-717,-481881,94,201702,15,60.98503,-169.43187,61.00967,-169.43661,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",39,41,10.9,6,2.75,15.293,21720,"Pacific cod","Gadus macrocephalus",48.93,45,0.04205575,1163.455651,1070.008263,"4-Oct-19"
"4792",-17080,570,1,"Female","NBS",2017,-717,-481881,94,201702,15,60.98503,-169.43187,61.00967,-169.43661,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",39,41,10.9,6,2.75,15.293,21720,"Pacific cod","Gadus macrocephalus",48.93,45,0.04205575,1163.455651,1070.008263,"4-Oct-19"
"4793",-17080,610,1,"Female","NBS",2017,-717,-481881,94,201702,15,60.98503,-169.43187,61.00967,-169.43661,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",39,41,10.9,6,2.75,15.293,21720,"Pacific cod","Gadus macrocephalus",48.93,45,0.04205575,1163.455651,1070.008263,"4-Oct-19"
"4794",-17081,290,1,"Male","NBS",2017,-717,-481919,94,201702,16,61.31405,-169.46294,61.33884,-169.4541,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",38,40,10.9,4.4,2.795,15.731,21720,"Pacific cod","Gadus macrocephalus",73.58,63,0.043968145,1673.484292,1432.855537,"4-Oct-19"
"4795",-17081,530,1,"Female","NBS",2017,-717,-481919,94,201702,16,61.31405,-169.46294,61.33884,-169.4541,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",38,40,10.9,4.4,2.795,15.731,21720,"Pacific cod","Gadus macrocephalus",73.58,63,0.043968145,1673.484292,1432.855537,"4-Oct-19"
"4796",-17081,790,1,"Female","NBS",2017,-717,-481919,94,201702,16,61.31405,-169.46294,61.33884,-169.4541,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",38,40,10.9,4.4,2.795,15.731,21720,"Pacific cod","Gadus macrocephalus",73.58,63,0.043968145,1673.484292,1432.855537,"4-Oct-19"
"4797",-17370,670,3,"Female","NBS",2017,-717,-491720,94,201702,23,62.63023,-166.74736,62.65485,-166.75005,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",23,26,11,8.6,2.739,15.892,21720,"Pacific cod","Gadus macrocephalus",46.26,15,0.043528188,1062.759608,344.6042826,"4-Oct-19"
"4798",-17370,700,1,"Female","NBS",2017,-717,-491720,94,201702,23,62.63023,-166.74736,62.65485,-166.75005,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",23,26,11,8.6,2.739,15.892,21720,"Pacific cod","Gadus macrocephalus",46.26,15,0.043528188,1062.759608,344.6042826,"4-Oct-19"
"4799",-17374,670,1,"Female","NBS",2017,-717,-491856,94,201702,27,63.31236,-165.34261,63.33667,-165.33894,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,6.21,"Y","Wire out less than recommended scope",14,16,11.5,11.5,2.708,14.852,21720,"Pacific cod","Gadus macrocephalus",3.3,1,0.040219216,82.05033136,24.86373678,"4-Oct-19"
"4800",-17403,740,1,"Male","NBS",2017,-717,-492679,94,201702,49,64.00615,-166.05828,63.97981,-166.04505,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,6.21,"Y","Wire out less than recommended scope",20,22,11.6,6.5,2.998,15.019,21720,"Pacific cod","Gadus macrocephalus",92.92,23,0.045026962,2063.65244,510.8050594,"4-Oct-19"
"4801",-17403,770,1,"Female","NBS",2017,-717,-492679,94,201702,49,64.00615,-166.05828,63.97981,-166.04505,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,6.21,"Y","Wire out less than recommended scope",20,22,11.6,6.5,2.998,15.019,21720,"Pacific cod","Gadus macrocephalus",92.92,23,0.045026962,2063.65244,510.8050594,"4-Oct-19"
"4802",-17403,800,1,"Male","NBS",2017,-717,-492679,94,201702,49,64.00615,-166.05828,63.97981,-166.04505,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,6.21,"Y","Wire out less than recommended scope",20,22,11.6,6.5,2.998,15.019,21720,"Pacific cod","Gadus macrocephalus",92.92,23,0.045026962,2063.65244,510.8050594,"4-Oct-19"
"4803",-17404,580,1,"Male","NBS",2017,-717,-492722,94,201702,50,63.68999,-166.05712,63.66317,-166.05988,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",24,26,11.1,5.5,2.984,15.6,21720,"Pacific cod","Gadus macrocephalus",83.16,26,0.0465504,1786.450815,558.5344057,"4-Oct-19"
"4804",-17404,580,2,"Female","NBS",2017,-717,-492722,94,201702,50,63.68999,-166.05712,63.66317,-166.05988,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",24,26,11.1,5.5,2.984,15.6,21720,"Pacific cod","Gadus macrocephalus",83.16,26,0.0465504,1786.450815,558.5344057,"4-Oct-19"
"4805",-17404,600,1,"Male","NBS",2017,-717,-492722,94,201702,50,63.68999,-166.05712,63.66317,-166.05988,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",24,26,11.1,5.5,2.984,15.6,21720,"Pacific cod","Gadus macrocephalus",83.16,26,0.0465504,1786.450815,558.5344057,"4-Oct-19"
"4806",-17404,660,1,"Male","NBS",2017,-717,-492722,94,201702,50,63.68999,-166.05712,63.66317,-166.05988,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",24,26,11.1,5.5,2.984,15.6,21720,"Pacific cod","Gadus macrocephalus",83.16,26,0.0465504,1786.450815,558.5344057,"4-Oct-19"
"4807",-17404,840,1,"Female","NBS",2017,-717,-492722,94,201702,50,63.68999,-166.05712,63.66317,-166.05988,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",24,26,11.1,5.5,2.984,15.6,21720,"Pacific cod","Gadus macrocephalus",83.16,26,0.0465504,1786.450815,558.5344057,"4-Oct-19"
"4808",-17405,510,1,"Female","NBS",2017,-717,-492758,94,201702,51,64.01154,-166.82041,63.9864,-166.81459,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",31,33,10.7,4.1,2.808,17.03,21720,"Pacific cod","Gadus macrocephalus",160.99,57,0.04782024,3366.566123,1191.963905,"4-Oct-19"
"4809",-17405,550,1,"Male","NBS",2017,-717,-492758,94,201702,51,64.01154,-166.82041,63.9864,-166.81459,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",31,33,10.7,4.1,2.808,17.03,21720,"Pacific cod","Gadus macrocephalus",160.99,57,0.04782024,3366.566123,1191.963905,"4-Oct-19"
"4810",-17405,630,3,"Female","NBS",2017,-717,-492758,94,201702,51,64.01154,-166.82041,63.9864,-166.81459,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",31,33,10.7,4.1,2.808,17.03,21720,"Pacific cod","Gadus macrocephalus",160.99,57,0.04782024,3366.566123,1191.963905,"4-Oct-19"
"4811",-17405,670,3,"Female","NBS",2017,-717,-492758,94,201702,51,64.01154,-166.82041,63.9864,-166.81459,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",31,33,10.7,4.1,2.808,17.03,21720,"Pacific cod","Gadus macrocephalus",160.99,57,0.04782024,3366.566123,1191.963905,"4-Oct-19"
